종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"382800","지앤비에스엔지니어링","KOSDAQ","기계·장비","12800","400","3.23","92039910400"
"051160","지어소프트","KOSDAQ","소프트웨어","9130","320","3.63","141281545900"
"053050","지에스이","KOSDAQ","전기·가스·수도","5380","-40","-0.74","161333271860"
"119850","지엔씨에너지","KOSDAQ","일반전기전자","3645","170","4.89","59956273305"
"270520","지엔원에너지","KOSDAQ","기타서비스","2275","135","6.31","71000265700"
"065060","지엔코","KOSDAQ","섬유·의류","422","1","0.24","41359394568"
"204840","지엘팜텍","KOSDAQ","기타서비스","769","25","3.36","47758022909"
"311320","지오엘리먼트","KOSDAQ","일반전기전자","16900","1100","6.96","106593032000"
"388050","지투파워","KOSDAQ","일반전기전자","6280","200","3.29","114406220280"
"219750","지티지웰니스","KOSDAQ","의료·정밀기기","1425","0","0.00","27234074175"
"018120","진로발효","KOSDAQ","음식료·담배","21250","100","0.47","140698800000"
"109820","진매트릭스","KOSDAQ","기타서비스","4790","90","1.91","97685535600"
"086060","진바이오텍","KOSDAQ","유통","4150","-30","-0.72","35733936050"
"036890","진성티이씨","KOSDAQ","기계·장비","8570","310","3.75","192673036760"
"363250","진시스템","KOSDAQ","의료·정밀기기","7140","-160","-2.19","49414369200"
"007370","진양제약","KOSDAQ","제약","5890","170","2.97","70680000000"
"085660","차바이오텍","KOSDAQ","제약","15100","850","5.96","849651601800"
"261780","차백신연구소","KOSDAQ","기타서비스","5110","255","5.25","135053017820"
"158310","참존글로벌","KOSDAQ","기계·장비","1680","0","0.00","80373095040"
"094850","참좋은여행","KOSDAQ","기타서비스","10400","200","1.96","145600000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","11200","200","1.82","102937912000"
"278280","천보","KOSDAQ","화학","186500","8200","4.60","1865000000000"
"362320","청담글로벌","KOSDAQ","유통","8350","310","3.86","171603271500"
"066360","체리부로","KOSDAQ","음식료·담배","944","18","1.94","44247667376"
"047820","초록뱀미디어","KOSDAQ","오락·문화","12250","550","4.70","265980599500"
"131100","초록뱀이앤엠","KOSDAQ","유통","2690","25","0.94","72181318760"
"052300","초록뱀컴퍼니","KOSDAQ","유통","602","16","2.73","69278161204"
"094360","칩스앤미디어","KOSDAQ","반도체","17050","2950","20.92","164367370750"
"016790","카나리아바이오","KOSDAQ","음식료·담배","22500","50","0.22","999810405000"
"016920","카스","KOSDAQ","유통","1730","50","2.98","45833820740"
"284620","카이노스메드","KOSDAQ","기타서비스","3625","-105","-2.82","101218685500"
"293490","카카오게임즈","KOSDAQ","디지털컨텐츠","43850","1200","2.81","3605979185450"
"042000","카페24","KOSDAQ","인터넷","10850","100","0.93","244094598300"
"317530","캐리소프트","KOSDAQ","오락·문화","5070","120","2.42","35293263720"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1920","-65","-3.27","31812840960"
"050110","캠시스","KOSDAQ","IT부품","1900","85","4.68","140265824200"
"223310","커머스마이너","KOSDAQ","소프트웨어","3320","0","0.00","50836291520"
"900310","컬러레이","KOSDAQ","금융","846","25","3.05","54179257050"
"078340","컴투스","KOSDAQ","디지털컨텐츠","80200","2900","3.75","1031886884000"
"063080","컴투스홀딩스","KOSDAQ","디지털컨텐츠","44450","1050","2.42","293156284400"
"307930","컴퍼니케이","KOSDAQ","금융","4955","155","3.23","77347550000"
"079190","케스피온","KOSDAQ","통신장비","1330","25","1.92","42272982010"
"263700","케어랩스","KOSDAQ","기타서비스","8260","430","5.49","149536182040"
"214370","케어젠","KOSDAQ","제약","126000","11000","9.57","1353618000000"
"221980","케이디켐","KOSDAQ","화학","12700","100","0.79","51241960000"
"342550","케이비제20호스팩","KOSDAQ","금융","2095","10","0.48","13619595000"
"424140","케이비제21호스팩","KOSDAQ","금융","2080","-5","-0.24","16036800000"
"436530","케이비제22호스팩","KOSDAQ","금융","2090","-10","-0.48","10909800000"
"192250","케이사인","KOSDAQ","소프트웨어","1510","65","4.50","106713598070"
"115500","케이씨에스","KOSDAQ","컴퓨터서비스","5020","210","4.37","60240000000"
"089150","케이씨티","KOSDAQ","컴퓨터서비스","4085","110","2.77","70057750000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2820","110","4.06","47138719560"
"093320","케이아이엔엑스","KOSDAQ","인터넷","50700","400","0.80","247416000000"
"073010","케이에스피","KOSDAQ","기계·장비","1915","95","5.22","69308172155"
"105330","케이엔더블유","KOSDAQ","일반전기전자","8290","350","4.41","100602316780"
"272110","케이엔제이","KOSDAQ","기계·장비","11000","700","6.80","87399345000"
"039420","케이엘넷","KOSDAQ","통신서비스","2495","85","3.53","60266051350"
"083550","케이엠","KOSDAQ","섬유·의류","5920","310","5.53","66609566720"
"032500","케이엠더블유","KOSDAQ","통신장비","27550","1300","4.95","1097065326650"
"225430","케이엠제약","KOSDAQ","화학","1240","35","2.90","34579942000"
"102370","케이옥션","KOSDAQ","유통","5120","230","4.70","139131571200"
"036030","케이티알파","KOSDAQ","유통","5270","70","1.35","258331621410"
"064820","케이프","KOSDAQ","운송장비·부품","4465","40","0.90","137976215520"
"347140","케이프이에스제4호","KOSDAQ","금융","2025","0","0.00","6093225000"
"256940","케이피에스","KOSDAQ","반도체","4950","180","3.77","92805857100"
"024880","케이피에프","KOSDAQ","금속","7790","620","8.65","152904347940"
"042040","케이피엠테크","KOSDAQ","화학","357","12","3.48","57313498284"
"054410","케이피티유","KOSDAQ","금속","5160","120","2.38","26109600000"
"258610","케일럼","KOSDAQ","금속","3290","105","3.30","72862846980"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","13550","350","2.65","165955630400"
"217600","켐온","KOSDAQ","기타서비스","2080","85","4.26","132831587200"
"089010","켐트로닉스","KOSDAQ","화학","16550","850","5.41","245902498350"
"220260","켐트로스","KOSDAQ","화학","8800","410","4.89","233713101600"
"052400","코나아이","KOSDAQ","소프트웨어","16200","650","4.18","252057711600"
"402030","코난테크놀로지","KOSDAQ","소프트웨어","25150","300","1.21","142863166600"
"391710","코닉오토메이션","KOSDAQ","소프트웨어","4590","145","3.26","184578688980"
"046070","코다코","KOSDAQ","운송장비·부품","1010","85","9.19","39454898560"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","1805","95","5.56","68305896610"
"078940","코드네이처","KOSDAQ","건설","1250","40","3.31","48257336250"
"080530","코디","KOSDAQ","화학","1650","-55","-3.23","46680641700"
"224060","코디엠","KOSDAQ","반도체","384","-16","-4.00","23313572736"
"104540","코렌텍","KOSDAQ","의료·정밀기기","9600","90","0.95","118543872000"
"027050","코리아나","KOSDAQ","화학","3045","100","3.40","121800000000"
"290510","코리아센터","KOSDAQ","소프트웨어","4950","220","4.65","566945507700"
"190650","코리아에셋투자증권","KOSDAQ","금융","7570","130","1.75","48357160000"
"101670","코리아에스이","KOSDAQ","금속","14900","0","0.00","281610000000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","2905","10","0.35","80878290920"
"036690","코맥스","KOSDAQ","통신장비","2900","15","0.52","45219923300"
"049430","코메론","KOSDAQ","의료·정밀기기","9320","360","4.02","84327360000"
"183300","코미코","KOSDAQ","반도체","44450","4600","11.54","445408869150"
"041960","코미팜","KOSDAQ","제약","7490","390","5.49","480752211240"
"089890","코세스","KOSDAQ","반도체","7430","160","2.20","123226267660"
"009730","코센","KOSDAQ","금속","2715","0","0.00","53431463355"
"082660","코스나인","KOSDAQ","화학","1035","126","13.86","51469858620"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","4130","230","5.90","85193640000"
"241710","코스메카코리아","KOSDAQ","화학","7850","80","1.03","83838000000"
"069110","코스온","KOSDAQ","화학","2630","0","0.00","62963935800"
"166480","코아스템","KOSDAQ","제약","9210","-180","-1.92","146734944930"
"045970","코아시아","KOSDAQ","IT부품","7530","1130","17.66","198151016280"
"196450","코아시아옵틱스","KOSDAQ","의료·정밀기기","1575","105","7.14","64941385950"
"029960","코엔텍","KOSDAQ","기타서비스","8350","240","2.96","417500000000"
"102940","코오롱생명과학","KOSDAQ","제약","42750","3300","8.37","487878219000"
"950160","코오롱티슈진","KOSDAQ","제약","8010","0","0.00","551809300500"
"056000","코원플레이","KOSDAQ","디지털컨텐츠","2860","0","0.00","56399843500"
"033290","코웰패션","KOSDAQ","유통","5430","160","3.04","480556270620"
"056360","코위버","KOSDAQ","통신장비","6570","170","2.66","64364976000"
"282880","코윈테크","KOSDAQ","기계·장비","25950","950","3.80","253022179350"
"121850","코이즈","KOSDAQ","IT부품","2730","125","4.80","53546697750"
"015710","코콤","KOSDAQ","통신장비","3930","50","1.29","68894865000"
"052330","코텍","KOSDAQ","정보기기","9950","80","0.81","154966792400"
"322780","코퍼스코리아","KOSDAQ","오락·문화","2000","115","6.10","71511348000"
"126600","코프라","KOSDAQ","화학","5100","195","3.98","150633059400"
"200130","콜마비앤에이치","KOSDAQ","제약","23050","450","1.99","680979011900"
"294570","쿠콘","KOSDAQ","소프트웨어","26800","1300","5.10","270457158000"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","5620","170","3.12","92614289820"
"365270","큐라클","KOSDAQ","기타서비스","12900","400","3.20","177890587200"
"060280","큐렉소","KOSDAQ","유통","7190","830","13.05","279741977100"
"040350","큐로컴","KOSDAQ","컴퓨터서비스","813","29","3.70","102416432736"
"051780","큐로홀딩스","KOSDAQ","유통","416","10","2.46","51759739200"
"115180","큐리언트","KOSDAQ","기타서비스","30300","0","0.00","269168898600"
"182360","큐브엔터","KOSDAQ","오락·문화","16150","0","0.00","222945695050"
"066310","큐에스아이","KOSDAQ","반도체","9660","870","9.90","89563858860"
"016600","큐캐피탈","KOSDAQ","금융","438","14","3.30","78072235056"
"096240","크레버스","KOSDAQ","기타서비스","20650","700","3.51","238378726600"
"043590","크로바하이텍","KOSDAQ","반도체","1790","125","7.51","64002600970"
"114120","크루셜텍","KOSDAQ","IT부품","10850","0","0.00","24913021350"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","22800","200","0.88","267112944000"
"900250","크리스탈신소재","KOSDAQ","금융","847","22","2.67","81219710033"
"083790","크리스탈지노믹스","KOSDAQ","기타서비스","3170","95","3.09","219511360620"
"045520","크린앤사이언스","KOSDAQ","기계·장비","7190","290","4.20","46735000000"
"036170","클라우드에어","KOSDAQ","반도체","1035","25","2.48","63513422910"
"214150","클래시스","KOSDAQ","의료·정밀기기","14650","1150","8.52","948978684300"
"352770","클리노믹스","KOSDAQ","기타서비스","6830","380","5.89","93025563030"
"237880","클리오","KOSDAQ","화학","14700","350","2.44","265648889100"
"139670","키네마스터","KOSDAQ","소프트웨어","7680","280","3.78","104035637760"
"413600","키움제6호스팩","KOSDAQ","금융","2160","10","0.47","7408800000"
"433530","키움제7호스팩","KOSDAQ","금융","2100","-10","-0.47","8620500000"
"054780","키이스트","KOSDAQ","오락·문화","6350","160","2.58","124128485550"
"219130","타이거일렉","KOSDAQ","반도체","18650","700","3.90","117761508500"
"065130","탑엔지니어링","KOSDAQ","기계·장비","5640","420","8.05","90106089480"
"134580","탑코미디어","KOSDAQ","통신장비","6230","190","3.15","81697634550"
"023160","태광","KOSDAQ","금속","16700","300","1.83","442550000000"
"323280","태성","KOSDAQ","기계·장비","1470","35","2.44","35489078100"
"053620","태양","KOSDAQ","금속","7860","430","5.79","67596000000"
"044490","태웅","KOSDAQ","금속","10300","300","3.00","206076024300"
"124560","태웅로직스","KOSDAQ","운송","4655","205","4.61","178829198520"
"191420","테고사이언스","KOSDAQ","제약","16000","500","3.23","129741344000"
"073640","테라사이언스","KOSDAQ","금속","1355","5","0.37","111418903415"
"182690","테라셈","KOSDAQ","유통","96","0","0.00","2031662208"
"066700","테라젠이텍스","KOSDAQ","제약","4000","50","1.27","129897740000"
"095610","테스","KOSDAQ","반도체","16100","850","5.57","318268438600"
"089030","테크윙","KOSDAQ","반도체","5750","260","4.74","214783458750"
"054450","텔레칩스","KOSDAQ","반도체","13800","700","5.34","191211571800"
"091440","텔레필드","KOSDAQ","통신장비","2320","5","0.22","23138823920"
"200230","텔콘RF제약","KOSDAQ","통신장비","1100","25","2.33","119464730000"
"215480","토박스코리아","KOSDAQ","유통","5020","355","7.61","48267084140"
"051360","토비스","KOSDAQ","정보기기","8060","90","1.13","132321487480"
"045340","토탈소프트","KOSDAQ","소프트웨어","4540","100","2.25","38853501600"
"108230","톱텍","KOSDAQ","기계·장비","6100","80","1.33","231941794500"
"079970","투비소프트","KOSDAQ","소프트웨어","1035","10","0.98","45745883235"
"199800","툴젠","KOSDAQ","기타서비스","62200","2700","4.54","488420959400"
"105550","트루윈","KOSDAQ","일반전기전자","2510","55","2.24","111274504720"
"290090","트윔","KOSDAQ","소프트웨어","14850","-250","-1.66","109257746400"
"026150","특수건설","KOSDAQ","건설","8070","190","2.41","141598891170"
"322180","티라유텍","KOSDAQ","소프트웨어","7740","270","3.61","42502275000"
"117730","티로보틱스","KOSDAQ","기계·장비","6840","320","4.91","96789399480"
"033830","티비씨","KOSDAQ","방송서비스","1015","15","1.50","101500000000"
"057680","티사이언티픽","KOSDAQ","디지털컨텐츠","2870","-5","-0.17","159137065850"
"064760","티씨케이","KOSDAQ","반도체","92700","4400","4.98","1082272500000"
"246710","티앤알바이오팹","KOSDAQ","제약","13250","150","1.15","275493523000"
"340570","티앤엘","KOSDAQ","제약","38350","1300","3.51","311708800000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","1015","10","1.00","107193176615"
"277880","티에스아이","KOSDAQ","기계·장비","8580","180","2.14","159959960160"
"131290","티에스이","KOSDAQ","반도체","42800","2400","5.94","473429161200"
"356860","티엘비","KOSDAQ","일반전기전자","34600","2200","6.79","170104499000"
"062860","티엘아이","KOSDAQ","반도체","5900","210","3.69","58249048000"
"321550","티움바이오","KOSDAQ","기타서비스","13300","450","3.50","318994195800"
"104480","티케이케미칼","KOSDAQ","화학","3335","175","5.54","303136272390"
"081150","티플랙스","KOSDAQ","금속","4065","235","6.14","98651054130"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","2745","80","3.00","30954483855"
"084730","팅크웨어","KOSDAQ","통신장비","13850","900","6.95","144395695700"
"046210","파나진","KOSDAQ","의료·정밀기기","3435","140","4.25","110389427100"
"058530","파나케이아","KOSDAQ","기계·장비","1620","0","0.00","29287053360"
"034230","파라다이스","KOSDAQ","오락·문화","16000","600","3.90","1455082752000"
"033540","파라텍","KOSDAQ","기계·장비","1100","-5","-0.45","55742916900"
"043200","파루","KOSDAQ","IT부품","895","13","1.47","37414861925"
"214450","파마리서치","KOSDAQ","제약","60100","3500","6.18","607726993000"
"208340","파멥신","KOSDAQ","제약","4480","-240","-5.08","115040961280"
"177830","파버나인","KOSDAQ","일반전기전자","3975","285","7.72","56797793175"
"037070","파세코","KOSDAQ","일반전기전자","12100","-100","-0.82","242000000000"
"150900","파수","KOSDAQ","소프트웨어","9490","130","1.39","110415409780"
"037030","파워넷","KOSDAQ","일반전기전자","3165","95","3.09","55901977080"
"047310","파워로직스","KOSDAQ","IT부품","5360","290","5.72","184496463520"
"368770","파이버프로","KOSDAQ","의료·정밀기기","2615","40","1.55","83847948375"
"170790","파이오링크","KOSDAQ","통신장비","10850","400","3.83","74391180500"
"049120","파인디앤씨","KOSDAQ","IT부품","1730","50","2.98","48748149330"
"038950","파인디지털","KOSDAQ","통신장비","4725","190","4.19","48245864625"
"106240","파인테크닉스","KOSDAQ","IT부품","10400","0","0.00","470000637600"
"131760","파인텍","KOSDAQ","IT부품","1100","20","1.85","47219472300"
"065690","파커스","KOSDAQ","IT부품","2160","0","0.00","30346554960"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","98400","1200","1.23","683344605600"
"091700","파트론","KOSDAQ","IT부품","7990","400","5.27","470756529860"
"032800","판타지오","KOSDAQ","오락·문화","526","3","0.57","50520285420"
"318010","팜스빌","KOSDAQ","음식료·담배","18350","500","2.80","145503352300"
"027710","팜스토리","KOSDAQ","음식료·담배","2185","80","3.80","243445271000"
"225590","패션플랫폼","KOSDAQ","섬유·의류","1505","115","8.27","40088253065"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","600","5","0.84","35480415000"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","3265","0","0.00","90421158140"
"222110","팬젠","KOSDAQ","제약","6200","20","0.32","66201306000"
"263750","펄어비스","KOSDAQ","디지털컨텐츠","48100","1450","3.11","3089744625500"
"251970","펌텍코리아","KOSDAQ","화학","16000","200","1.27","198400000000"
"087010","펩트론","KOSDAQ","제약","8880","540","6.47","183166454640"
"119500","포메탈","KOSDAQ","금속","3960","220","5.88","46915038720"
"389140","포바이포","KOSDAQ","디지털컨텐츠","13350","300","2.30","136493537250"
"022100","포스코 ICT","KOSDAQ","기타서비스","6200","160","2.65","942615319800"
"009520","포스코엠텍","KOSDAQ","금속","6170","620","11.17","256935477510"
"189690","포시에스","KOSDAQ","소프트웨어","8260","120","1.47","75226487980"
"318020","포인트모바일","KOSDAQ","일반전기전자","18100","0","0.00","229187123200"
"256630","포인트엔지니어링","KOSDAQ","금속","1940","15","0.78","112514319680"
"331380","포커스에이치엔에스","KOSDAQ","일반전기전자","1935","95","5.16","36859006170"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","1935","100","5.45","92883453975"
"041020","폴라리스오피스","KOSDAQ","소프트웨어","1125","45","4.17","53426328750"
"114630","폴라리스우노","KOSDAQ","화학","828","54","6.98","50209841340"
"290720","푸드나무","KOSDAQ","유통","20000","300","1.52","136120680000"
"005670","푸드웰","KOSDAQ","음식료·담배","5700","150","2.70","57000000000"
"094940","푸른기술","KOSDAQ","정보기기","6530","190","3.00","54599850580"
"007330","푸른저축은행","KOSDAQ","금융","17600","0","0.00","265457280000"
"093380","풍강","KOSDAQ","금속","3720","150","4.20","36751044360"
"023900","풍국주정","KOSDAQ","음식료·담배","12100","400","3.42","152460000000"
"371950","풍원정밀","KOSDAQ","IT부품","13800","900","6.98","290358734400"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","22850","2400","11.74","182022643000"
"220100","퓨쳐켐","KOSDAQ","제약","11350","-700","-5.81","155403870850"
"035200","프럼파스트","KOSDAQ","화학","3610","120","3.44","35127429900"
"334970","프레스티지바이오로직스","KOSDAQ","제약","3690","90","2.50","225488405610"
"203690","프로스테믹스","KOSDAQ","종이·목재","1120","-30","-2.61","51413707520"
"321260","프로이천","KOSDAQ","일반전기전자","2120","105","5.21","59767218080"
"053610","프로텍","KOSDAQ","반도체","20250","550","2.79","222750000000"
"377220","프롬바이오","KOSDAQ","음식료·담배","6660","70","1.06","94272300000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","6120","60","0.99","70843443120"
"053160","프리엠스","KOSDAQ","일반전기전자","6570","290","4.62","39420000000"
"041590","플래스크","KOSDAQ","건설","1505","-10","-0.66","182962166730"
"367000","플래티어","KOSDAQ","소프트웨어","10000","230","2.35","82697070000"
"075130","플랜티넷","KOSDAQ","컴퓨터서비스","2260","45","2.03","37566443200"
"237820","플레이디","KOSDAQ","기타서비스","4965","-105","-2.07","63686750100"
"023770","플레이위드","KOSDAQ","디지털컨텐츠","5860","160","2.81","51373565200"
"300080","플리토","KOSDAQ","디지털컨텐츠","37650","1550","4.29","196491999150"
"032580","피델릭스","KOSDAQ","반도체","1290","105","8.86","42740362560"
"051380","피씨디렉트","KOSDAQ","유통","7820","440","5.96","59979681520"
"241820","피씨엘","KOSDAQ","제약","9970","40","0.40","105374904060"
"237750","피앤씨테크","KOSDAQ","일반전기전자","5300","250","4.95","34431980000"
"024850","피에스엠씨","KOSDAQ","반도체","1030","20","1.98","41790834780"
"319660","피에스케이","KOSDAQ","반도체","15650","1200","8.30","226664537050"
"031980","피에스케이홀딩스","KOSDAQ","반도체","7090","340","5.04","152877380550"
"002230","피에스텍","KOSDAQ","의료·정밀기기","3250","40","1.25","63925039750"
"057880","피에이치씨","KOSDAQ","유통","1740","0","0.00","206724832500"
"043370","피에이치에이","KOSDAQ","운송장비·부품","6100","310","5.35","128100000000"
"239890","피엔에이치테크","KOSDAQ","화학","13100","1250","10.55","120606879200"
"347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스","3280","120","3.80","98434689280"
"137400","피엔티","KOSDAQ","기계·장비","42300","1650","4.06","961952675400"
"128660","피제이메탈","KOSDAQ","금속","3570","80","2.29","88548027330"
"006140","피제이전자","KOSDAQ","의료·정밀기기","6000","90","1.52","90000000000"
"376180","피코그램","KOSDAQ","기타제조","38400","400","1.05","120271987200"
"304840","피플바이오","KOSDAQ","제약","8390","50","0.60","98604985200"
"062970","피피아이","KOSDAQ","일반전기전자","2495","95","3.96","23223921575"
"087600","픽셀플러스","KOSDAQ","반도체","8960","430","5.04","73172359680"
"161580","필옵틱스","KOSDAQ","IT부품","7250","400","5.84","159421025750"
"347770","핌스","KOSDAQ","IT부품","10550","830","8.54","79916935750"
"163730","핑거","KOSDAQ","소프트웨어","9640","260","2.77","89707352880"
"341160","하나금융15호스팩","KOSDAQ","금융","2690","90","3.46","12669900000"
"343510","하나금융16호스팩","KOSDAQ","금융","2165","-15","-0.69","8681650000"
"388220","하나금융19호스팩","KOSDAQ","금융","2210","0","0.00","13945100000"
"400560","하나금융20호스팩","KOSDAQ","금융","2290","10","0.44","6984500000"
"406760","하나금융21호스팩","KOSDAQ","금융","2140","0","0.00","15857400000"
"418170","하나금융22호스팩","KOSDAQ","금융","2115","5","0.24","12711150000"
"427950","하나금융23호스팩","KOSDAQ","금융","2110","5","0.24","10191300000"
"430230","하나금융24호스팩","KOSDAQ","금융","2080","-5","-0.24","16648320000"
"299030","하나기술","KOSDAQ","기계·장비","65900","1900","2.97","492481903000"
"067310","하나마이크론","KOSDAQ","반도체","9880","700","7.63","473467917520"
"372290","하나머스트7호스팩","KOSDAQ","금융","2165","15","0.70","9318160000"
"166090","하나머티리얼즈","KOSDAQ","반도체","30950","2200","7.65","611345260300"
"136480","하림","KOSDAQ","음식료·담배","2610","70","2.76","277207322220"
"003380","하림지주","KOSDAQ","금융","7190","200","2.86","805320414990"
"365590","하이딥","KOSDAQ","반도체","1075","20","1.90","147766653400"
"149980","하이로닉","KOSDAQ","의료·정밀기기","5970","300","5.29","84200999400"
"013030","하이록코리아","KOSDAQ","금속","21900","900","4.29","298129780800"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","15800","1500","10.49","236085369600"
"106080","하이소닉","KOSDAQ","IT부품","5650","0","0.00","75931762500"
"377400","하이제6호스팩","KOSDAQ","금융","2165","0","0.00","11707237500"
"400840","하이제7호스팩","KOSDAQ","금융","2120","-5","-0.24","10854400000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","3140","120","3.97","58719761540"
"106190","하이텍팜","KOSDAQ","제약","9280","0","0.00","65783896960"
"373200","하인크코리아","KOSDAQ","기타제조","6320","40","0.64","119618640000"
"066130","하츠","KOSDAQ","일반전기전자","5630","200","3.68","72064000000"
"004590","한국가구","KOSDAQ","유통","4630","90","1.98","69450000000"
"039340","한국경제TV","KOSDAQ","방송서비스","6050","10","0.17","139150000000"
"034950","한국기업평가","KOSDAQ","기타서비스","68600","-100","-0.15","311479260400"
"222980","한국맥널티","KOSDAQ","음식료·담배","5890","270","4.80","64975434870"
"256840","한국비엔씨","KOSDAQ","제약","6670","420","6.72","450775194960"
"025550","한국선재","KOSDAQ","금속","3890","190","5.14","93006780220"
"017890","한국알콜","KOSDAQ","화학","10500","100","0.96","226860480000"
"080720","한국유니온제약","KOSDAQ","제약","5910","70","1.20","46711032480"
"063570","한국전자금융","KOSDAQ","기타서비스","4750","100","2.15","162201708000"
"041460","한국전자인증","KOSDAQ","소프트웨어","5050","305","6.43","95950000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","1440","0","0.00","12101760000"
"039740","한국정보공학","KOSDAQ","유통","3480","120","3.57","27904021560"
"053300","한국정보인증","KOSDAQ","소프트웨어","4685","140","3.08","195722110735"
"025770","한국정보통신","KOSDAQ","통신서비스","12200","250","2.09","456820106200"
"409570","한국제10호스팩","KOSDAQ","금융","2150","-5","-0.23","11631500000"
"023760","한국캐피탈","KOSDAQ","금융","736","4","0.55","232288647936"
"054040","한국컴퓨터","KOSDAQ","IT부품","3525","80","2.32","56651297250"
"050540","한국코퍼레이션","KOSDAQ","기타서비스","822","0","0.00","4207455498"
"021650","한국큐빅","KOSDAQ","화학","2420","85","3.64","39568362460"
"053590","한국테크놀로지","KOSDAQ","유통","811","59","7.85","109528576652"
"032300","한국파마","KOSDAQ","제약","26650","550","2.11","290663581650"
"037230","한국팩키지","KOSDAQ","종이·목재","2340","50","2.18","69732765180"
"030520","한글과컴퓨터","KOSDAQ","소프트웨어","13950","700","5.28","351593428500"
"052600","한네트","KOSDAQ","통신서비스","5750","280","5.12","66491275000"
"256150","한독크린텍","KOSDAQ","기계·장비","8890","80","0.91","74631550000"
"092460","한라IMS","KOSDAQ","운송장비·부품","4930","220","4.67","86854112310"
"047080","한빛소프트","KOSDAQ","디지털컨텐츠","3580","370","11.53","88864055960"
"114810","한솔아이원스","KOSDAQ","IT부품","6350","300","4.96","186386304900"
"070590","한솔인티큐브","KOSDAQ","컴퓨터서비스","1750","45","2.64","24289161750"
"226440","한송네오텍","KOSDAQ","기계·장비","1530","0","0.00","90418067280"
"042520","한스바이오메드","KOSDAQ","제약","9940","330","3.43","100423631140"
"078350","한양디지텍","KOSDAQ","반도체","10500","500","5.00","160066011000"
"045100","한양이엔지","KOSDAQ","기타서비스","13300","450","3.50","239400000000"
"046110","한일네트웍스","KOSDAQ","컴퓨터서비스","12000","0","0.00","143450724000"
"024740","한일단조","KOSDAQ","운송장비·부품","3035","240","8.59","90720180480"
"005860","한일사료","KOSDAQ","음식료·담배","6470","350","5.72","254941841950"
"123840","한일진공","KOSDAQ","기계·장비","464","-5","-1.07","40020692752"
"007770","한일화학","KOSDAQ","화학","23000","350","1.55","80730000000"
"043090","한창바이오텍","KOSDAQ","유통","3970","110","2.85","174645433210"
"079170","한창산업","KOSDAQ","금속","12750","950","8.05","66300000000"
"054920","한컴위드","KOSDAQ","소프트웨어","4095","225","5.81","115548946695"
"002680","한탑","KOSDAQ","음식료·담배","1835","40","2.23","55040489195"
"386580","한화플러스제2호스팩","KOSDAQ","금융","2180","-25","-1.13","9068800000"
"430460","한화플러스제3호스팩","KOSDAQ","금융","2095","-15","-0.71","12402400000"
"034810","해성산업","KOSDAQ","금융","9450","160","1.72","249067016100"
"03481K","해성산업1우","KOSDAQ","금융","12350","250","2.07","12350000000"
"076610","해성옵틱스","KOSDAQ","IT부품","527","13","2.53","61779574438"
"059270","해성티피씨","KOSDAQ","금속","8110","40","0.50","77981299500"
"220180","핸디소프트","KOSDAQ","소프트웨어","3710","45","1.23","72003680000"
"900270","헝셩그룹","KOSDAQ","금융","301","0","0.00","24930282258"
"214180","헥토이노베이션","KOSDAQ","소프트웨어","12800","350","2.81","169691968000"
"234340","헥토파이낸셜","KOSDAQ","소프트웨어","23250","1200","5.44","219782250000"
"084990","헬릭스미스","KOSDAQ","기타서비스","14150","450","3.28","533303962900"
"170030","현대공업","KOSDAQ","운송장비·부품","6160","190","3.18","94494400000"
"319400","현대무벡스","KOSDAQ","기계·장비","2755","100","3.77","316178029575"
"048410","현대바이오","KOSDAQ","화학","22750","1750","8.33","902781607000"
"052260","현대바이오랜드","KOSDAQ","화학","12200","500","4.27","183000000000"
"041440","현대에버다임","KOSDAQ","기계·장비","6710","250","3.87","120215984240"
"039010","현대에이치티","KOSDAQ","통신장비","7520","110","1.48","64860000000"
"090850","현대이지웰","KOSDAQ","기타서비스","5560","150","2.77","132029767160"
"092300","현우산업","KOSDAQ","IT부품","3775","215","6.04","70489880400"
"138360","협진","KOSDAQ","화학","4480","0","0.00","155061688320"
